age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,euribor3m,nr.employed,y
44,admin.,divorced,5,0,2,0,0,nov,mon,2,1,2,0.7190000000000001,5017.5,1
38,admin.,married,6,0,0,2,0,nov,mon,3,0,1,0.7190000000000001,5017.5,0
38,admin.,married,6,0,2,0,1,nov,mon,3,0,1,0.7190000000000001,5017.5,0
62,blue-collar,married,1,0,2,0,1,nov,mon,1,1,2,0.7190000000000001,5017.5,0
81,housemaid,divorced,1,0,2,0,1,nov,mon,6,0,1,0.7190000000000001,5017.5,0
62,blue-collar,married,1,0,0,0,1,nov,mon,1,1,0,0.7190000000000001,5017.5,0
62,blue-collar,married,1,0,2,2,1,nov,mon,1,0,1,0.7190000000000001,5017.5,0
31,blue-collar,married,2,0,2,0,1,nov,mon,1,2,0,0.7190000000000001,5017.5,0
62,blue-collar,married,1,0,2,2,1,nov,mon,1,1,0,0.7190000000000001,5017.5,0
60,admin.,married,4,1,2,0,1,dec,wed,1,0,1,0.721,5023.5,1
38,technician,married,6,0,2,2,1,dec,wed,1,0,1,0.721,5023.5,1
76,retired,married,6,0,2,0,1,dec,wed,1,0,1,0.721,5023.5,0
54,unemployed,married,5,0,2,0,1,dec,wed,1,0,1,0.721,5023.5,1
38,technician,married,6,0,0,0,1,dec,wed,1,2,0,0.721,5023.5,1
42,blue-collar,married,3,0,2,0,1,dec,wed,2,0,1,0.721,5023.5,0
30,technician,married,6,0,2,0,1,dec,thu,2,1,2,0.72,5023.5,1
55,technician,married,5,0,2,0,1,dec,thu,1,1,0,0.72,5023.5,1
58,unknown,married,3,0,2,0,1,dec,thu,1,1,0,0.72,5023.5,1
83,retired,married,5,0,0,0,1,dec,thu,1,3,2,0.72,5023.5,1
83,retired,married,5,0,2,0,1,dec,thu,1,0,1,0.72,5023.5,0
64,admin.,married,6,0,0,2,1,dec,thu,3,0,1,0.72,5023.5,0
60,retired,married,5,0,0,0,1,dec,thu,1,0,1,0.72,5023.5,1
64,management,divorced,6,0,0,2,1,dec,thu,1,1,0,0.72,5023.5,0
40,blue-collar,married,7,0,0,0,0,dec,thu,1,0,1,0.72,5023.5,0
53,admin.,married,6,0,0,0,1,dec,thu,1,1,2,0.72,5023.5,0
48,admin.,married,5,1,0,2,1,dec,thu,1,1,2,0.72,5023.5,1
50,admin.,single,5,0,2,0,0,dec,fri,2,0,1,0.718,5023.5,1
60,retired,married,6,0,0,0,1,dec,fri,3,2,2,0.718,5023.5,1
23,student,single,6,0,2,0,1,dec,fri,2,2,2,0.718,5023.5,0
48,management,married,6,0,2,0,1,dec,fri,5,1,0,0.718,5023.5,0
25,admin.,single,6,0,0,0,1,dec,fri,2,0,1,0.718,5023.5,0
60,retired,married,6,0,2,0,1,dec,fri,2,0,1,0.718,5023.5,0
46,admin.,married,6,0,1,1,1,dec,fri,10,0,1,0.718,5023.5,1
25,admin.,single,6,0,0,0,1,dec,fri,2,1,2,0.718,5023.5,0
55,admin.,married,5,0,0,0,1,dec,fri,2,0,1,0.718,5023.5,0
80,retired,divorced,1,0,0,2,1,dec,fri,5,1,0,0.718,5023.5,0
48,admin.,married,6,0,0,0,1,dec,mon,2,0,1,0.7170000000000001,5023.5,0
30,student,single,4,0,0,0,1,dec,mon,1,1,0,0.7170000000000001,5023.5,0
50,technician,married,5,0,2,0,1,dec,mon,1,1,0,0.7170000000000001,5023.5,1
49,housemaid,single,6,0,0,2,1,dec,mon,3,0,1,0.7170000000000001,5023.5,0
36,admin.,single,5,0,1,1,1,dec,mon,1,1,0,0.7170000000000001,5023.5,1
54,blue-collar,married,5,0,0,0,1,dec,mon,1,0,1,0.7170000000000001,5023.5,1
36,technician,single,7,0,0,0,1,dec,mon,1,0,1,0.7170000000000001,5023.5,0
54,technician,divorced,6,0,1,1,1,dec,mon,1,0,1,0.7170000000000001,5023.5,0
43,admin.,married,5,0,0,2,1,dec,mon,2,2,0,0.7170000000000001,5023.5,1
36,admin.,single,5,0,2,0,0,dec,mon,6,0,1,0.7170000000000001,5023.5,0
47,admin.,married,6,0,0,0,0,dec,mon,2,0,1,0.7170000000000001,5023.5,0
49,housemaid,single,6,0,2,0,1,dec,mon,2,1,2,0.7170000000000001,5023.5,1
47,admin.,married,6,0,2,2,1,dec,mon,5,0,1,0.7170000000000001,5023.5,0
48,admin.,married,6,0,2,0,1,dec,mon,4,2,2,0.7170000000000001,5023.5,0
50,technician,married,5,0,0,0,1,dec,mon,3,0,1,0.7170000000000001,5023.5,1
38,technician,single,6,0,2,0,1,dec,mon,2,0,1,0.7170000000000001,5023.5,1
73,retired,married,1,0,0,0,1,dec,mon,5,0,1,0.7170000000000001,5023.5,0
38,unemployed,single,5,0,2,0,1,dec,mon,3,1,2,0.7170000000000001,5023.5,0
54,admin.,divorced,6,0,0,0,1,dec,wed,7,2,2,0.715,5023.5,1
42,services,married,6,0,0,0,1,dec,wed,1,1,2,0.715,5023.5,1
29,student,single,5,0,0,0,1,dec,wed,1,0,1,0.715,5023.5,0
64,retired,married,1,0,1,1,0,dec,wed,8,0,1,0.715,5023.5,0
56,management,married,7,0,0,0,1,dec,wed,1,0,1,0.715,5023.5,0
30,student,single,4,0,0,0,1,dec,wed,1,2,2,0.715,5023.5,1
31,self-employed,single,6,0,0,0,1,dec,wed,1,0,1,0.715,5023.5,1
32,admin.,married,5,0,2,2,1,dec,wed,2,0,1,0.715,5023.5,1
86,retired,married,7,0,0,0,0,dec,wed,2,0,1,0.715,5023.5,1
41,self-employed,married,6,0,1,1,0,dec,wed,1,0,1,0.715,5023.5,1
26,admin.,single,6,0,2,0,0,dec,wed,1,0,1,0.715,5023.5,1
65,management,married,4,0,0,0,1,dec,wed,2,1,2,0.715,5023.5,1
32,student,married,5,0,2,0,0,dec,wed,5,0,1,0.715,5023.5,0
32,student,married,5,0,2,0,0,dec,wed,3,1,0,0.715,5023.5,0
70,retired,divorced,3,0,0,0,0,dec,wed,2,0,1,0.715,5023.5,0
65,management,married,4,0,2,0,0,dec,wed,3,1,0,0.715,5023.5,1
37,management,married,4,0,0,0,1,dec,wed,3,0,1,0.715,5023.5,1
64,housemaid,married,1,0,2,2,1,dec,thu,5,0,1,0.7140000000000001,5023.5,1
56,retired,married,1,0,0,0,1,dec,thu,1,0,1,0.7140000000000001,5023.5,1
51,unemployed,divorced,5,0,0,0,1,dec,thu,2,0,1,0.7140000000000001,5023.5,0
55,admin.,married,7,0,2,0,1,dec,thu,1,2,2,0.7140000000000001,5023.5,1
29,unemployed,married,1,0,0,0,0,dec,thu,1,0,1,0.7140000000000001,5023.5,1
71,retired,married,4,0,2,2,1,dec,thu,1,1,0,0.7140000000000001,5023.5,0
64,housemaid,married,1,0,0,0,1,dec,thu,1,2,2,0.7140000000000001,5023.5,1
64,housemaid,married,1,0,0,0,0,dec,thu,1,0,1,0.7140000000000001,5023.5,0
64,housemaid,married,1,0,0,0,1,dec,thu,1,0,1,0.7140000000000001,5023.5,1
64,housemaid,married,1,0,0,2,1,dec,thu,1,1,2,0.7140000000000001,5023.5,0
56,retired,married,1,0,0,0,1,dec,thu,4,0,1,0.7140000000000001,5023.5,1
62,housemaid,married,7,0,2,0,1,dec,fri,2,0,1,0.7140000000000001,5023.5,1
81,retired,divorced,1,0,2,0,1,dec,fri,3,0,1,0.7140000000000001,5023.5,1
61,admin.,married,6,0,0,0,1,dec,mon,1,1,0,0.715,5023.5,0
57,admin.,single,5,0,0,0,1,dec,mon,1,2,2,0.715,5023.5,0
54,technician,divorced,7,0,2,0,1,dec,mon,1,1,2,0.715,5023.5,0
18,student,single,3,0,2,0,1,dec,mon,1,1,0,0.715,5023.5,0
48,technician,married,7,0,2,2,1,dec,mon,3,0,1,0.715,5023.5,0
74,retired,divorced,5,0,2,2,0,dec,mon,6,0,1,0.715,5023.5,0
18,student,single,3,0,2,0,1,dec,mon,2,0,1,0.715,5023.5,0
63,technician,married,4,0,2,0,1,dec,mon,2,1,0,0.715,5023.5,1
85,retired,divorced,1,1,2,0,1,dec,mon,3,1,2,0.715,5023.5,1
84,retired,married,5,0,0,0,1,dec,tue,1,0,1,0.715,5023.5,1
85,retired,divorced,1,1,2,0,0,dec,tue,1,0,1,0.715,5023.5,0
59,retired,married,7,0,0,0,0,dec,tue,1,1,0,0.715,5023.5,1
46,admin.,single,6,0,2,2,1,dec,tue,2,0,1,0.715,5023.5,1
56,blue-collar,married,1,1,2,0,1,dec,tue,3,1,2,0.715,5023.5,1
43,admin.,married,5,0,2,0,1,dec,tue,4,1,2,0.715,5023.5,0
55,services,married,3,0,2,0,1,dec,wed,1,1,2,0.715,5023.5,1
70,retired,married,1,0,2,0,1,dec,wed,1,2,0,0.715,5023.5,0
56,admin.,divorced,4,0,0,0,1,dec,wed,1,0,1,0.715,5023.5,0
64,retired,married,5,0,2,0,1,dec,wed,1,0,1,0.715,5023.5,1
70,retired,married,1,0,0,0,1,dec,wed,2,0,1,0.715,5023.5,1
47,housemaid,married,3,0,2,0,1,dec,thu,1,1,0,0.7120000000000001,5023.5,0
68,management,married,3,0,2,0,1,dec,thu,1,2,0,0.7120000000000001,5023.5,0
76,retired,married,6,0,0,0,1,dec,thu,1,1,0,0.7120000000000001,5023.5,0
68,technician,married,4,0,0,0,1,dec,thu,4,0,1,0.7120000000000001,5023.5,0
18,student,single,3,0,0,0,1,dec,thu,2,0,1,0.7120000000000001,5023.5,1
76,retired,married,6,0,2,2,1,dec,thu,2,2,2,0.7120000000000001,5023.5,1
19,student,single,5,0,2,0,1,dec,thu,2,3,0,0.7120000000000001,5023.5,0
24,student,single,5,0,2,0,1,dec,thu,3,0,1,0.7120000000000001,5023.5,1
76,retired,married,6,0,0,2,1,dec,thu,3,2,2,0.7120000000000001,5023.5,1
76,retired,married,6,0,1,1,1,dec,thu,6,1,0,0.7120000000000001,5023.5,0
38,unemployed,single,5,0,2,0,1,dec,fri,4,1,2,0.71,5023.5,1
28,admin.,single,6,0,2,2,1,dec,fri,6,1,0,0.71,5023.5,0
21,student,single,6,0,2,0,1,dec,fri,3,1,2,0.71,5023.5,1
52,technician,married,5,0,0,0,1,dec,fri,1,1,0,0.71,5023.5,1
23,blue-collar,single,5,0,2,0,1,dec,fri,6,0,1,0.71,5023.5,0
30,self-employed,single,6,0,2,2,1,dec,fri,2,1,2,0.71,5023.5,0
55,entrepreneur,divorced,3,0,0,0,1,dec,fri,7,0,1,0.71,5023.5,1
36,admin.,married,6,0,2,0,0,dec,fri,4,0,1,0.71,5023.5,0
42,admin.,married,6,0,0,0,0,dec,fri,5,1,2,0.71,5023.5,0
29,admin.,married,6,0,2,0,1,dec,mon,2,1,0,0.7090000000000001,5023.5,0
26,student,single,6,0,0,0,0,dec,mon,1,0,1,0.7090000000000001,5023.5,0
43,management,married,4,0,2,0,0,dec,mon,2,1,2,0.7090000000000001,5023.5,1
29,admin.,married,6,0,0,0,1,dec,mon,3,1,0,0.7090000000000001,5023.5,0
29,technician,single,6,0,2,0,1,dec,mon,2,0,1,0.7090000000000001,5023.5,1
28,unemployed,single,5,0,2,0,1,dec,mon,3,3,2,0.7090000000000001,5023.5,0
31,admin.,married,7,0,0,2,1,dec,mon,2,1,0,0.7090000000000001,5023.5,1
51,technician,married,7,0,0,2,1,dec,mon,2,0,1,0.7090000000000001,5023.5,1
23,student,single,3,0,2,0,1,dec,tue,2,0,1,0.708,5023.5,1
27,student,single,5,0,2,0,1,dec,tue,1,0,1,0.708,5023.5,0
23,student,single,3,0,2,0,1,dec,tue,2,0,1,0.708,5023.5,1
50,admin.,married,6,0,2,0,1,dec,tue,3,0,1,0.708,5023.5,1
27,technician,single,6,0,2,0,1,dec,tue,3,1,2,0.708,5023.5,1
23,student,single,3,0,2,0,1,dec,tue,2,0,1,0.708,5023.5,0
62,retired,married,6,0,2,0,1,dec,wed,1,1,2,0.706,5023.5,1
28,student,single,4,0,2,0,1,dec,wed,2,0,1,0.706,5023.5,0
57,admin.,married,4,0,2,0,1,dec,wed,2,0,1,0.706,5023.5,1
41,admin.,married,6,0,2,0,1,dec,thu,2,0,1,0.7070000000000001,5023.5,1
35,blue-collar,married,3,0,0,2,1,dec,thu,3,2,0,0.7070000000000001,5023.5,0
41,admin.,married,6,0,0,0,1,dec,thu,1,0,1,0.7070000000000001,5023.5,1
41,admin.,married,6,0,2,0,1,dec,thu,1,0,1,0.7070000000000001,5023.5,1
76,retired,divorced,7,0,2,0,1,dec,thu,1,0,1,0.7070000000000001,5023.5,0
35,blue-collar,married,3,0,2,0,1,dec,thu,1,3,2,0.7070000000000001,5023.5,0
45,admin.,married,6,0,0,0,1,dec,thu,2,1,2,0.7070000000000001,5023.5,1
35,unemployed,married,7,0,2,2,1,dec,thu,3,1,0,0.7070000000000001,5023.5,0
41,admin.,single,6,0,2,2,0,dec,thu,1,1,0,0.7070000000000001,5023.5,0
46,technician,married,7,0,2,0,0,dec,mon,1,0,1,0.706,5023.5,1
22,technician,single,7,0,2,0,1,dec,mon,1,0,1,0.706,5023.5,1
63,retired,married,7,0,0,0,1,dec,mon,4,0,1,0.706,5023.5,0
59,self-employed,married,6,0,0,0,1,dec,mon,1,1,0,0.706,5023.5,0
53,admin.,married,6,0,2,2,1,dec,mon,1,0,1,0.706,5023.5,0
37,admin.,married,6,0,0,2,1,dec,mon,2,1,2,0.706,5023.5,1
35,unemployed,married,7,0,2,0,1,dec,mon,1,1,2,0.706,5023.5,1
39,unemployed,single,6,0,2,0,1,dec,mon,1,2,2,0.706,5023.5,1
53,admin.,married,6,0,2,2,0,dec,mon,1,2,2,0.706,5023.5,1
30,student,single,6,0,2,0,1,dec,mon,1,0,1,0.706,5023.5,0
46,unknown,single,4,1,2,0,1,dec,mon,1,1,2,0.706,5023.5,0
63,retired,married,7,0,0,0,1,dec,mon,1,1,0,0.706,5023.5,0
32,self-employed,single,6,0,2,0,1,dec,mon,4,1,0,0.706,5023.5,1
35,management,divorced,6,0,0,0,1,dec,mon,2,1,0,0.706,5023.5,1
40,self-employed,married,6,0,0,2,1,dec,mon,1,0,1,0.706,5023.5,1
34,admin.,married,6,0,2,0,1,dec,tue,2,0,1,0.7070000000000001,5023.5,0
29,management,married,6,0,2,0,0,dec,tue,4,0,1,0.7070000000000001,5023.5,0
73,retired,divorced,5,0,2,0,1,dec,tue,1,0,1,0.7070000000000001,5023.5,1
43,blue-collar,married,3,0,2,0,1,dec,tue,2,0,1,0.7070000000000001,5023.5,1
26,technician,single,6,0,2,0,1,dec,tue,1,1,2,0.7070000000000001,5023.5,1
27,technician,single,6,0,2,0,1,dec,tue,3,2,2,0.7070000000000001,5023.5,1
32,admin.,single,6,0,2,0,1,dec,tue,2,0,1,0.7070000000000001,5023.5,1
34,admin.,married,6,0,0,2,1,dec,tue,2,2,2,0.7070000000000001,5023.5,1
32,admin.,single,6,0,2,0,1,dec,tue,2,0,1,0.7070000000000001,5023.5,0
27,technician,single,6,0,2,0,1,dec,tue,1,1,0,0.7070000000000001,5023.5,0
35,admin.,married,6,0,0,0,1,dec,tue,1,0,1,0.7070000000000001,5023.5,0
73,retired,divorced,5,0,0,2,1,dec,tue,3,2,2,0.7070000000000001,5023.5,1
51,blue-collar,married,7,0,2,0,1,dec,wed,3,0,1,0.7,5023.5,1
31,student,married,5,0,2,0,1,dec,wed,3,0,1,0.7,5023.5,0
39,admin.,married,5,0,2,0,1,dec,wed,3,1,0,0.7,5023.5,0
59,management,married,6,0,0,0,1,dec,thu,4,1,0,0.7,5023.5,0
59,management,married,6,0,2,0,1,dec,thu,3,1,2,0.7,5023.5,0
39,admin.,single,6,0,2,0,0,mar,mon,1,1,0,0.655,5008.7,1
60,technician,married,6,0,2,0,0,mar,mon,1,0,1,0.655,5008.7,0
30,blue-collar,married,5,0,2,0,0,mar,tue,1,0,1,0.655,5008.7,1
78,retired,divorced,7,0,2,0,1,mar,tue,1,1,0,0.655,5008.7,1
66,retired,married,1,0,2,0,1,mar,tue,1,1,2,0.655,5008.7,1
66,retired,married,7,0,0,2,1,mar,tue,1,2,0,0.655,5008.7,1
31,admin.,divorced,7,0,2,0,1,mar,tue,1,0,1,0.655,5008.7,0
30,blue-collar,married,5,0,0,0,1,mar,tue,1,0,1,0.655,5008.7,1
30,technician,married,7,0,2,0,1,mar,tue,1,0,1,0.655,5008.7,1
30,technician,married,7,0,2,2,1,mar,tue,1,0,1,0.655,5008.7,0
27,technician,married,7,0,0,2,0,mar,tue,1,0,1,0.655,5008.7,0
30,technician,married,7,0,2,0,1,mar,tue,1,1,0,0.655,5008.7,0
31,admin.,married,6,0,1,1,1,mar,tue,1,0,1,0.655,5008.7,1
66,retired,married,7,0,0,0,1,mar,tue,1,0,1,0.655,5008.7,0
66,retired,married,7,0,0,0,1,mar,tue,1,1,0,0.655,5008.7,1
53,technician,married,5,0,2,0,1,mar,tue,2,0,1,0.655,5008.7,1
27,unknown,single,6,0,0,0,1,mar,tue,1,0,1,0.655,5008.7,0
19,student,single,2,0,2,0,1,mar,tue,1,2,2,0.655,5008.7,1
31,admin.,divorced,7,0,2,0,1,mar,tue,2,1,0,0.655,5008.7,1
25,blue-collar,single,2,0,0,0,1,mar,tue,4,0,1,0.655,5008.7,1
35,services,single,5,0,2,0,0,mar,tue,3,0,1,0.655,5008.7,1
30,technician,married,7,0,2,0,1,mar,tue,2,2,2,0.655,5008.7,1
33,admin.,married,6,0,2,0,1,mar,wed,3,1,2,0.655,5008.7,1
21,student,single,3,0,0,0,1,mar,wed,1,1,2,0.655,5008.7,1
38,blue-collar,single,5,0,0,0,1,mar,wed,1,1,0,0.655,5008.7,1
38,blue-collar,single,5,0,2,0,0,mar,wed,1,0,1,0.655,5008.7,1
24,admin.,single,6,0,2,0,1,mar,wed,2,1,0,0.655,5008.7,1
38,blue-collar,single,5,0,2,0,1,mar,wed,1,2,0,0.655,5008.7,1
51,management,married,6,0,0,0,0,mar,wed,1,0,1,0.655,5008.7,0
37,admin.,single,5,0,0,0,1,mar,wed,2,2,2,0.655,5008.7,1
21,student,single,3,0,2,0,1,mar,wed,2,1,0,0.655,5008.7,1
36,admin.,married,5,0,2,0,1,mar,wed,6,0,1,0.655,5008.7,0
54,technician,single,6,0,2,0,0,mar,wed,3,0,1,0.655,5008.7,0
36,management,single,6,0,0,0,0,mar,wed,1,0,1,0.655,5008.7,1
34,technician,single,6,0,2,2,1,mar,thu,3,2,2,0.654,5008.7,1
37,admin.,single,6,0,2,0,1,mar,thu,2,1,0,0.654,5008.7,0
34,technician,single,6,0,2,0,1,mar,thu,2,0,1,0.654,5008.7,1
52,services,married,5,1,2,0,1,mar,thu,2,3,0,0.654,5008.7,1
34,admin.,married,7,0,0,2,0,mar,thu,2,1,0,0.654,5008.7,0
34,technician,single,6,0,0,0,1,mar,thu,1,2,0,0.654,5008.7,1
36,management,married,6,0,0,0,1,mar,thu,1,2,0,0.654,5008.7,1
53,admin.,divorced,6,0,0,0,1,mar,thu,1,0,1,0.654,5008.7,1
53,admin.,divorced,6,0,2,2,1,mar,thu,1,1,0,0.654,5008.7,0
25,blue-collar,single,3,0,0,0,1,mar,thu,2,0,1,0.654,5008.7,0
55,admin.,married,6,0,2,0,0,mar,thu,7,0,1,0.654,5008.7,0
25,blue-collar,single,3,0,0,0,1,mar,thu,2,2,2,0.654,5008.7,1
66,retired,divorced,1,0,2,0,1,mar,thu,4,2,0,0.654,5008.7,0
53,admin.,divorced,6,0,2,0,0,mar,thu,1,2,0,0.654,5008.7,0
34,admin.,married,7,0,2,0,1,mar,thu,3,1,0,0.654,5008.7,1
25,student,single,6,0,2,0,0,mar,fri,3,1,0,0.653,5008.7,0
64,retired,married,6,0,0,0,1,mar,fri,1,2,2,0.653,5008.7,0
34,blue-collar,married,5,0,2,0,1,mar,fri,1,0,1,0.653,5008.7,1
41,admin.,divorced,6,0,2,2,1,mar,fri,1,0,1,0.653,5008.7,1
28,unemployed,married,5,0,0,0,0,mar,fri,4,1,2,0.653,5008.7,1
72,retired,married,7,0,0,0,1,mar,fri,1,1,2,0.653,5008.7,1
33,entrepreneur,single,7,0,2,0,1,mar,fri,1,0,1,0.653,5008.7,1
85,retired,single,7,0,0,0,1,mar,fri,7,2,2,0.653,5008.7,0
38,technician,single,5,0,0,0,1,mar,fri,3,3,0,0.653,5008.7,0
31,technician,single,7,0,0,0,1,mar,fri,2,0,1,0.653,5008.7,0
34,technician,divorced,7,0,0,0,0,mar,fri,1,1,0,0.653,5008.7,1
74,retired,married,4,0,0,2,1,mar,fri,2,0,1,0.653,5008.7,1
27,student,single,5,0,0,0,1,mar,fri,1,0,1,0.653,5008.7,1
22,student,single,3,0,0,0,1,mar,fri,1,1,0,0.653,5008.7,0
50,technician,married,6,0,2,0,1,mar,fri,1,0,1,0.653,5008.7,1
41,admin.,divorced,6,0,0,0,1,mar,fri,1,0,1,0.653,5008.7,1
38,technician,single,5,0,2,0,1,mar,fri,2,0,1,0.653,5008.7,1
41,admin.,divorced,6,0,2,0,1,mar,fri,2,3,2,0.653,5008.7,1
41,admin.,divorced,6,0,2,0,1,mar,fri,2,0,1,0.653,5008.7,1
43,self-employed,married,6,0,2,0,1,mar,mon,2,1,2,0.652,5008.7,1
59,management,married,1,0,2,0,1,mar,mon,2,0,1,0.652,5008.7,0
35,technician,single,7,0,0,0,1,mar,mon,2,0,1,0.652,5008.7,0
29,admin.,single,5,0,0,0,1,mar,mon,4,0,1,0.652,5008.7,0
27,services,single,6,0,2,0,1,mar,mon,3,0,1,0.652,5008.7,0
29,management,single,6,0,2,0,1,mar,mon,2,1,0,0.652,5008.7,0
73,retired,married,4,0,2,0,0,mar,mon,1,0,1,0.652,5008.7,1
29,admin.,single,4,0,2,0,1,mar,mon,1,0,1,0.652,5008.7,1
49,blue-collar,married,3,1,2,0,1,mar,mon,4,1,0,0.652,5008.7,1
49,blue-collar,married,3,1,0,0,1,mar,mon,3,2,2,0.652,5008.7,0
27,services,single,6,0,2,0,1,mar,mon,1,1,2,0.652,5008.7,1
49,blue-collar,married,3,1,0,0,1,mar,mon,1,2,2,0.652,5008.7,1
59,blue-collar,married,1,0,2,0,1,mar,mon,2,0,1,0.652,5008.7,1
33,self-employed,single,6,0,2,0,1,mar,mon,2,0,1,0.652,5008.7,1
36,admin.,single,6,0,0,0,1,mar,mon,1,0,1,0.652,5008.7,1
49,blue-collar,married,3,1,0,0,1,mar,mon,1,1,2,0.652,5008.7,1
27,services,single,6,0,0,0,1,mar,mon,6,1,0,0.652,5008.7,0
64,retired,married,6,0,0,0,1,mar,tue,2,1,2,0.652,5008.7,1
34,admin.,single,6,0,0,0,0,mar,tue,1,1,2,0.652,5008.7,1
42,blue-collar,married,2,0,2,2,1,mar,tue,1,3,0,0.652,5008.7,1
34,admin.,single,5,0,0,0,1,mar,tue,1,2,2,0.652,5008.7,1
29,blue-collar,single,7,0,2,2,1,mar,tue,1,0,1,0.652,5008.7,1
34,admin.,single,6,0,2,0,1,mar,tue,1,3,2,0.652,5008.7,1
34,admin.,single,6,0,0,0,1,mar,tue,1,1,2,0.652,5008.7,1
34,admin.,single,6,0,2,2,1,mar,tue,1,2,2,0.652,5008.7,1
34,admin.,single,6,0,0,2,1,mar,tue,1,0,1,0.652,5008.7,1
55,unemployed,divorced,6,0,0,0,1,mar,tue,3,3,2,0.652,5008.7,1
34,admin.,single,6,0,0,2,1,mar,tue,1,1,2,0.652,5008.7,1
34,admin.,single,6,0,0,2,1,mar,tue,2,1,2,0.652,5008.7,1
64,retired,married,6,0,0,0,1,mar,tue,2,1,2,0.652,5008.7,1
26,admin.,single,5,0,0,0,1,mar,tue,2,1,2,0.652,5008.7,1
34,admin.,single,6,0,2,0,1,mar,tue,2,0,1,0.652,5008.7,0
34,admin.,single,6,0,2,2,1,mar,tue,1,0,1,0.652,5008.7,1
38,blue-collar,single,5,0,0,0,0,mar,tue,3,2,2,0.652,5008.7,1
29,blue-collar,single,7,0,0,2,1,mar,tue,2,1,0,0.652,5008.7,1
25,unemployed,married,5,0,2,0,1,mar,wed,2,1,2,0.6509999999999999,5008.7,1
43,self-employed,married,6,0,2,0,1,mar,wed,1,0,1,0.6509999999999999,5008.7,1
35,technician,married,6,0,2,2,1,mar,wed,1,1,0,0.6509999999999999,5008.7,0
28,self-employed,single,6,0,2,2,1,mar,wed,1,1,0,0.6509999999999999,5008.7,0
28,self-employed,single,6,0,2,0,0,mar,wed,1,1,0,0.6509999999999999,5008.7,0
31,technician,married,6,0,0,0,1,mar,wed,4,0,1,0.6509999999999999,5008.7,0
55,admin.,married,5,0,2,0,1,mar,wed,2,1,0,0.6509999999999999,5008.7,1
28,admin.,single,6,0,2,0,1,mar,thu,4,2,0,0.65,5008.7,1
33,admin.,married,6,0,0,2,0,mar,thu,2,1,0,0.65,5008.7,0
27,technician,single,6,0,2,0,1,mar,thu,4,1,0,0.65,5008.7,0
39,admin.,divorced,6,0,2,0,1,mar,thu,1,1,2,0.65,5008.7,0
46,admin.,married,6,0,0,0,0,mar,thu,1,1,2,0.65,5008.7,0
46,admin.,married,6,0,2,0,1,mar,thu,1,0,1,0.65,5008.7,1
38,services,married,5,0,2,0,1,mar,thu,1,0,1,0.65,5008.7,1
53,admin.,divorced,6,0,2,0,1,mar,thu,1,1,0,0.65,5008.7,0
35,technician,married,7,0,0,0,0,mar,thu,2,1,2,0.65,5008.7,0
33,admin.,married,6,0,2,0,1,mar,thu,1,1,2,0.65,5008.7,0
31,admin.,single,6,0,0,0,1,mar,thu,2,0,1,0.65,5008.7,0
31,self-employed,married,7,0,2,0,1,mar,thu,4,3,0,0.65,5008.7,1
28,services,single,7,0,2,0,1,mar,fri,3,1,0,0.649,5008.7,0
61,self-employed,divorced,6,0,0,0,1,mar,fri,2,1,0,0.649,5008.7,0
33,admin.,married,6,0,0,0,1,mar,fri,2,1,0,0.649,5008.7,0
23,student,single,5,0,0,0,0,mar,fri,1,1,2,0.649,5008.7,1
38,housemaid,single,5,0,2,0,1,mar,fri,1,1,2,0.649,5008.7,1
33,admin.,married,6,0,0,0,1,mar,fri,2,3,0,0.649,5008.7,0
26,student,single,5,0,0,0,1,mar,fri,1,3,2,0.649,5008.7,1
27,services,single,6,0,0,0,1,mar,fri,1,0,1,0.649,5008.7,1
27,services,single,6,0,2,0,1,mar,fri,3,1,0,0.649,5008.7,1
80,retired,married,1,0,0,0,1,mar,fri,3,4,2,0.649,5008.7,1
62,technician,married,4,0,0,0,1,mar,mon,2,2,2,0.6459999999999999,5008.7,1
58,retired,married,6,0,2,0,1,mar,mon,2,1,0,0.6459999999999999,5008.7,0
73,retired,married,1,0,2,0,1,mar,mon,2,1,0,0.6459999999999999,5008.7,0
53,technician,married,7,0,0,0,1,mar,mon,4,0,1,0.6459999999999999,5008.7,0
30,management,married,6,0,2,0,1,mar,mon,3,0,1,0.6459999999999999,5008.7,0
29,admin.,single,5,0,2,2,1,mar,mon,1,0,1,0.6459999999999999,5008.7,1
62,technician,married,4,0,2,0,1,mar,mon,1,1,2,0.6459999999999999,5008.7,1
48,unemployed,married,6,0,0,2,1,mar,mon,1,1,0,0.6459999999999999,5008.7,0
53,technician,married,7,0,2,0,0,mar,mon,5,2,0,0.6459999999999999,5008.7,0
53,technician,married,7,0,2,2,1,mar,mon,1,1,0,0.6459999999999999,5008.7,0
33,admin.,single,6,0,0,0,1,mar,mon,1,2,2,0.6459999999999999,5008.7,1
58,admin.,married,6,0,2,0,1,mar,mon,5,2,0,0.6459999999999999,5008.7,0
62,technician,married,4,0,0,0,1,mar,mon,3,1,2,0.6459999999999999,5008.7,0
82,retired,married,7,0,2,0,0,mar,mon,2,0,1,0.6459999999999999,5008.7,1
29,admin.,single,6,0,0,0,1,mar,mon,2,0,1,0.6459999999999999,5008.7,0
